# BTC/ETH daily — sanity-check fixture (NOT canonical)
# source: CoinMetrics community data (PriceUSD, close-only reference rate)
# OHLC are degenerate: open=high=low=close=PriceUSD, volume=0
#   => Donchian here is Donchian-on-CLOSE, not high/low. Sanity only.
# canonical OHLCV = Binance via ccxt (CcxtLoader), V2-T validation.
# range: 2019-01-01..2024-12-31  built by build_fixture.py
date,open,high,low,close,volume
2023-03-03,1569.16893132671,1569.16893132671,1569.16893132671,1569.16893132671,0
2023-03-04,1565.88301373466,1565.88301373466,1565.88301373466,1565.88301373466,0
2023-03-05,1563.63009818819,1563.63009818819,1563.63009818819,1563.63009818819,0
2023-03-06,1567.53606341321,1567.53606341321,1567.53606341321,1567.53606341321,0
2023-03-07,1560.02789246055,1560.02789246055,1560.02789246055,1560.02789246055,0
2023-03-08,1534.22761718293,1534.22761718293,1534.22761718293,1534.22761718293,0
2023-03-09,1436.66890824079,1436.66890824079,1436.66890824079,1436.66890824079,0
2023-03-10,1434.1492194623,1434.1492194623,1434.1492194623,1434.1492194623,0
2023-03-11,1477.24561835184,1477.24561835184,1477.24561835184,1477.24561835184,0
2023-03-12,1586.49992781999,1586.49992781999,1586.49992781999,1586.49992781999,0
2023-03-13,1677.88656078317,1677.88656078317,1677.88656078317,1677.88656078317,0
2023-03-14,1706.89304383402,1706.89304383402,1706.89304383402,1706.89304383402,0
2023-03-15,1655.43240093513,1655.43240093513,1655.43240093513,1655.43240093513,0
2023-03-16,1677.25818614845,1677.25818614845,1677.25818614845,1677.25818614845,0
2023-03-17,1791.02045382817,1791.02045382817,1791.02045382817,1791.02045382817,0
2023-03-18,1764.36525336061,1764.36525336061,1764.36525336061,1764.36525336061,0
2023-03-19,1801.75050058445,1801.75050058445,1801.75050058445,1801.75050058445,0
2023-03-20,1737.37734073641,1737.37734073641,1737.37734073641,1737.37734073641,0
2023-03-21,1805.09059409702,1805.09059409702,1805.09059409702,1805.09059409702,0
2023-03-22,1738.26925452952,1738.26925452952,1738.26925452952,1738.26925452952,0
2023-03-23,1819.24090590298,1819.24090590298,1819.24090590298,1819.24090590298,0
2023-03-24,1751.13301110462,1751.13301110462,1751.13301110462,1751.13301110462,0
2023-03-25,1742.46973699591,1742.46973699591,1742.46973699591,1742.46973699591,0
2023-03-26,1778.52934570427,1778.52934570427,1778.52934570427,1778.52934570427,0
2023-03-27,1714.87305932203,1714.87305932203,1714.87305932203,1714.87305932203,0
2023-03-28,1774.92046697838,1774.92046697838,1774.92046697838,1774.92046697838,0
2023-03-29,1794.74885768556,1794.74885768556,1794.74885768556,1794.74885768556,0
2023-03-30,1791.79660169492,1791.79660169492,1791.79660169492,1791.79660169492,0
